Date,SHY,IEF,TLT,BIL,TBF
2010-08-31,23480.70451652725,27707.114615742736,28369.277625051953,20872.941871380794,16061.037768816335
2010-09-01,23466.76607987497,27507.589071264378,27782.684521569932,20872.94820002741,16394.71035289702
2010-09-02,23461.186517925544,27392.85951830199,27489.14025831253,20877.50271604416,16565.61639364276
2010-09-03,23450.056181635242,27236.153215138216,27148.426829267246,20877.494277848666,16760.93552549451
2010-09-07,23475.135422799118,27451.621056365588,27704.055993200356,20872.946090478534,16427.26294141383
2010-09-08,23458.41767339342,27376.080642658108,27483.9107929665,20872.946090478534,16561.543944374185
2010-09-09,23433.31749578696,27160.61280143073,26941.33694339727,20872.948200027407,16870.80343734885
2010-09-10,23430.540800088867,27082.261127903428,26818.157040079688,20872.941871380786,16956.25465734627
2010-09-13,23450.061415745895,27210.987857781558,26949.202548584413,20872.9566382229,16878.93933400874
2010-09-14,23466.76607987498,27348.104025481633,27208.68800742145,20877.502716044153,16712.107542907026
2010-09-15,23472.353492990376,27252.946871327928,26805.058911379645,20877.502716044153,16935.908614382468
2010-09-16,23477.938289050453,27157.81336604758,26540.31646369475,20877.49427784866,17090.54286180843
2010-09-17,23483.512616889235,27219.365471166824,26647.801854640482,20872.941871380783,17041.709478094588
2010-09-20,23486.273610255394,27303.318971569595,26802.435004206018,20872.948200027404,16952.1822080777
2010-09-21,23502.991359661093,27557.967083724376,27174.64449383543,20872.941871380783,16703.969845871685
2010-09-22,23500.230366294934,27599.934965598255,27418.37427696323,20872.941871380783,16553.406247338848
2010-09-23,23503.007061993034,27639.112280416488,27497.018096167158,20872.94609047853,16500.50581548279
2010-09-24,23500.196344575732,27502.007937153092,27127.435571878246,20877.494277848662,16728.384737353157
2010-09-27,23505.778523580484,27714.70590408901,27599.21285842947,20877.50060649528,16447.607184002183
2010-09-28,23511.365936695885,27807.022237331195,27787.926219583453,20872.941871380783,16341.809921040964
2010-09-29,23505.786374746454,27739.85943700898,27672.62109595362,20872.94609047853,16386.569055110784
2010-09-30,23508.56568749988,27706.292817393718,27654.278211073186,20872.941871380783,16378.433158450893
2010-10-01,23512.752976017277,27721.144309859334,27520.63020256292,20872.948200027404,16467.95682771688
2010-10-04,23515.534905826018,27819.328519802206,27591.6653025967,20877.50060649528,16423.19589327161
2010-10-05,23526.707115001493,27824.936258896007,27425.915716462245,20872.94609047853,16516.78661067982
2010-10-06,23529.483810699592,28004.451900408647,27770.534424599286,20872.948200027404,16317.400430685844
2010-10-07,23548.99657519065,28032.508332532685,27539.052599781946,20872.948200027404,16439.47488809319
2010-10-08,23549.00442635662,28043.72085461113,27418.025645940157,20872.941871380783,16504.57826475136
2010-10-11,23551.794207331335,28071.768418407657,27423.294867455494,20872.948200027404,16492.368118447448
2010-10-12,23535.071223814986,27990.413337964535,27152.307643024044,20872.948200027404,16663.279560319537
2010-10-13,23537.84530245776,27990.416294073704,27110.208917905,20872.950309576278,16683.622002532433
2010-10-14,23526.694029724877,27830.549910208152,26705.062971096155,20877.50060649528,16944.04631141781
2010-10-15,23535.0607555937,27709.937699999227,26378.86666017814,20872.94609047853,17155.642637715693
2010-10-18,23540.6377004878,27841.771300614095,26591.975018446366,20877.494277848662,17005.088041060106
2010-10-19,23551.79420733134,27937.114689645452,26752.437034064274,20872.94609047853,16903.357826241107
2010-10-20,23554.589222416696,27920.288516254866,26810.303667560023,20872.94609047853,16866.732788455727
2010-10-21,23557.368535170117,27766.029871483115,26491.985194496625,20872.941871380783,17066.126169951505
2010-10-22,23551.765419722775,27774.437045960072,26670.89101450164,20877.502716044153,16956.256457721716
2010-10-25,23557.365918114792,27766.02987148312,26747.176987049545,20872.94609047853,16907.428475134227
2010-10-26,23535.071223814986,27580.88579811249,26334.14096971861,20877.494277848662,17171.925233288173
2010-10-27,23523.904248750157,27421.046019229456,26102.613272398226,20877.502716044157,17318.414582176993
2010-10-28,23554.581371250722,27580.89762254917,26173.666721433223,20872.946090478534,17269.579398087702
2010-10-29,23560.139996757567,27704.341785342105,26418.32618728921,20877.500606495287,17114.955952914446
2010-11-01,23570.474748229568,27657.936783605393,26304.57461242884,20877.494277848666,17147.506741055804
2010-11-02,23556.53631157729,27750.708357659627,26650.30343513934,20868.39368401066,16935.908614382468
2010-11-03,23564.913505667402,27840.68640854904,26106.637819997868,20872.946090478534,17281.793145142514
2010-11-04,23570.487833506184,28065.6019746809,26309.862182945395,20872.956638222902,17147.51034180671
2010-11-05,23550.94889846189,27947.520193920736,25858.56543991605,20872.948200027407,17436.421991442123
