Date,strategy,benchmark
2007-06-20,-0.0018701262497452407,-0.0032274392773048444
2007-06-21,-0.0005108103950432708,-0.0012462782827179497
2007-06-22,0.0020835902224253687,0.002992527503023368
2007-06-25,0.0017916590865266757,0.0032324807103631947
2007-06-26,-2.0096388105161905e-05,0.000247782605720559
2007-06-27,-0.00014288786323906065,-0.00012441770656346218
2007-06-28,-0.0002976119078952788,-0.0006192686909234357
2007-06-29,0.003289985895496872,0.005206091296299231
2007-07-02,0.0010130307324217381,0.0015219549826406276
2007-07-03,-0.0015954359960217213,-0.002965151823924983
2007-07-05,0.00012567293233846727,-0.005579433913330822
2007-07-06,-0.0011349427419840353,-0.0023690364677160236
2007-07-09,0.0020816582086872425,0.0036243625061220808
2007-07-10,0.0040318456449438544,0.0068490139843147
2007-07-11,-0.003627552430987743,-0.0034629703297973657
2007-07-12,-0.0006158280435158198,-0.002855126937690855
2007-07-13,0.0013144890804496212,0.002241055164154515
2007-07-16,-0.0005441937637184137,0.003973252625580903
2007-07-17,-0.0009703249465003873,-0.002102333046643756
2007-07-18,0.0011352206700145759,0.003594637488831376
2007-07-19,-0.00011111028750624534,-0.00012408651264450565
2007-07-20,0.004919019909005844,0.004940539911197028
2007-07-23,-0.0009231218975893445,-0.0003676854421674758
2007-07-24,0.002552827310895296,0.0027048187594425066
2007-07-25,0.001373576285145032,0.0013493105887956158
2007-07-26,0.004876208458946509,0.0079586247194523
2007-07-27,0.0016444537936185107,0.0019450806810787924
2007-07-30,-0.0018263917085336683,-0.0025476274065402427
2007-07-31,0.0036962583158069253,0.004133249233933878
2007-08-01,-0.0015784565150358965,-0.0027709146527769013
2007-08-02,0.0011824396232964648,0.000731347785132952
2007-08-03,0.004356662534271847,0.006455143135782659
2007-08-06,-0.0032860301758194173,-0.00399315331887129
2007-08-07,-0.0005977312823278667,-0.00012166282943215645
2007-08-08,-0.006674084571449959,-0.006926154039690213
2007-08-09,0.0028104451633879867,0.005628928139034928
2007-08-10,-0.0009056998841995899,-0.0014617956746717509
2007-08-13,0.0013443857486072782,0.0015847219406774915
2007-08-14,0.0018922122988980247,0.003649850081224315
2007-08-15,0.00030727992964871574,0.001818721296918513
2007-08-16,0.0032091233014634925,0.0038717239819321403
2007-08-17,-2.898589911478987e-05,0.0007229512014035322
2007-08-20,0.001296636481055985,0.002167143436789587
2007-08-21,0.0018648409885829653,0.004327559940234149
2007-08-22,-0.0015154511292576301,-0.0032313108496260234
2007-08-23,3.737327571836266e-05,0.0003600794017581954
2007-08-24,-8.031615053001451e-05,0.00035959276904362625
2007-08-27,0.002819625650290965,0.002759289287252331
2007-08-28,0.0031188864168548492,0.005143993376054201
2007-08-29,-0.002152616544135644,-0.003808737661455508
2007-08-30,0.003355860808090294,0.005018658330505854
2007-08-31,0.00025460173602788233,0.00023851452137524376
2007-09-04,-0.0005087812656874847,-0.0018622608670071372
2007-09-05,0.0052651811287203025,0.0062162130375891245
2007-09-06,-0.001821753076587356,-0.0021386001305001567
2007-09-07,0.009112830480956789,0.010715917715525602
2007-09-10,0.0031582041786167763,0.0022381672761777605
2007-09-11,-0.0014383776457193294,-0.0021164220924290156
2007-09-12,-0.0016595506841705044,-0.0024723832390872724
2007-09-13,-0.0051664215488142415,-0.005904045974427952
2007-09-14,0.0009482202446350302,0.0013063805122210947
2007-09-17,0.002065902833173809,0.0005930026391605114
2007-09-18,-0.0034674077657740657,-0.0010666316298680867
2007-09-19,-0.00450191142066235,-0.0035606184333447644
2007-09-20,-0.010658177539605549,-0.011314793951033963
2007-09-21,0.005407065157491276,0.0050597020423863714
2007-09-24,0.0017801262016762594,0.0013184229360128086
2007-09-25,-0.0006947029222849466,0.00011975041119871577
2007-09-26,-5.2752847851217604e-05,0.00035906635087923355
2007-09-27,0.0036244863629137326,0.003229940858989311
2007-09-28,0.0001532695005583974,0.00035721641476582633
2007-10-01,0.002268242448677307,0.0011972439014396041
2007-10-02,0.0016775954864227133,0.0021517562984796346
2007-10-03,-0.0011006317131010517,-0.0007159467905134553
2007-10-04,0.001956477550929287,0.0017902684796684554
2007-10-05,-0.005956576325791672,-0.008815340221246304
2007-10-08,0.0005078850796345327,0.0036052870351674926
2007-10-09,-0.0017360071480454196,-0.0031133198354685865
2007-10-10,0.0007293344828967596,0.0009604560932179318
2007-10-11,-0.0005613107644289267,0.00012047331271625161
2007-10-12,-0.0031060838637700984,-0.00336016281494933
2007-10-15,0.00039428150798417324,0.000963080172976305
2007-10-16,0.0018852989468570724,0.002766706390600282
2007-10-17,0.0038512027406842012,0.006118523116868335
2007-10-18,0.003417049501517645,0.0038149371107039087
2007-10-19,0.007967979575423396,0.008551407827299018
2007-10-22,-0.0007716238464343214,-0.0018841075658941886
2007-10-23,-0.0005343782190881626,-0.00023555740818292925
2007-10-24,0.00447284606512592,0.0050745626701067525
2007-10-25,-0.0015035623804205702,-0.0008211402818640856
2007-10-26,-0.0014924042591722606,-0.0024682210211464106
2007-10-29,0.0015447325259467701,0.0008253093953725088
2007-10-30,4.13478368799274e-06,0.0010587972721911587
2007-10-31,-0.005171482867308458,-0.0067023266819938865
2007-11-01,0.008020635754885187,0.008161454706813398
2007-11-02,0.0021487999991652938,0.002709855733446176
2007-11-05,-0.0005040015136502864,-0.0011747644904561705
2007-11-06,-0.0022646577575049704,-0.001765084651164206
2007-11-07,0.002498995330631421,0.0036540328315071147
2007-11-08,0.0006536340253287036,0.002231232066446376
2007-11-09,0.003909177396029409,0.005976717641855478
2007-11-12,0.0023455637572878806,0.001746442724670061
2007-11-13,-0.0035815033499582154,-0.005116827231873677
2007-11-14,0.0006449470079411371,0.00070185355769814
2007-11-15,0.005665973141676566,0.005606217444957151
2007-11-16,0.00043575725931363686,-1.3667474851875028e-07
2007-11-19,0.004985777999049444,0.007201461818639565
2007-11-20,-0.0011306909068690644,-0.0026526834868298987
2007-11-21,0.0049693968033930344,0.00786234257440177
2007-11-23,-0.00040193029122908636,-0.002982287843999565
2007-11-26,0.01058304708513755,0.013691872149345974
2007-11-27,-0.006189190467675114,-0.009307298809639541
2007-11-28,-0.003489856393928508,-0.003552014701525219
2007-11-29,0.005128451522456072,0.005634407889240078
2007-11-30,-0.0010270190876063897,0.001371260300093713
2007-12-03,0.004195924840713543,0.003953157349461778
2007-12-04,0.0002071414038603852,0.0009126282576288336
2007-12-05,-0.004333567294939005,-0.003762178592366716
2007-12-06,-0.004221333865697216,-0.00526406952437275
2007-12-07,-0.00499420104178996,-0.0064426710088709704
2007-12-10,-0.00273482605123774,-0.002316412715023919
2007-12-11,0.010423530028497488,0.013695599146476
2007-12-12,-0.005896931580907427,-0.008359363045889578
2007-12-13,-0.005903088588747192,-0.0073877645781486034
2007-12-14,-0.003018218273848136,-0.0029087533804947885
2007-12-17,0.005551423108814158,0.005949747200903577
2007-12-18,0.003215503204453445,0.001971859049752389
2007-12-19,0.008074495266586974,0.007985190072880233
2007-12-20,-0.0013089702459624347,-0.001607104549463334
2007-12-21,-0.00851316986572028,-0.007245500073308819
2007-12-24,-0.002765726772418978,-0.002895262934357379
2007-12-26,-0.0027609202752765572,-0.004764187795130215
2007-12-27,0.004100865507800111,0.006714059004199635
2007-12-28,0.008469796700525552,0.008029766249100678
2007-12-31,0.003815248113937779,0.004619105122840139
2008-01-02,0.008334888987924019,0.007125542392934836
2008-01-03,0.0001649162078394474,0.00205367805859491
2008-01-04,0.001009028168612997,0.0026198232806968758
2008-01-07,0.0018750519051786024,0.001816886894576708
2008-01-08,0.00044934150842084646,0.0021552052495990015
2008-01-09,-0.00019441210450347871,-0.0015842237307024387
2008-01-10,-0.004446527069194174,-0.002720102474892072
2008-01-11,0.004542110941313034,0.006363597497844431
2008-01-14,0.0012426909388808134,0.0004508768515800732
2008-01-15,0.004591136460883697,0.006545086981333714
2008-01-16,-0.0018645489188553951,-0.0019050864471789053
2008-01-17,0.0051955160998007925,0.008088017307537942
2008-01-18,-0.0012858450042591441,-0.0014486055267458608
2008-01-22,0.006342672937797275,0.011159099268067685
2008-01-23,-0.001587790887993434,-0.004635006609278736
2008-01-24,-0.007170607573499963,-0.009092017435425315
2008-01-25,0.006422723301591534,0.009287232676624235
2008-01-28,-0.0017843701549593474,-0.003659528415253299
2008-01-29,-0.0023726636373866267,-0.004004529759818576
2008-01-30,-0.0008455735336415258,-0.0004474474737135026
2008-01-31,0.0027125078185480022,0.005141647705578345
2008-02-01,0.0021106482524323577,0.0032462725233017853
2008-02-04,-0.0030700535863744686,-0.005558512122911918
2008-02-05,0.0035163141213854316,0.007043127139072514
2008-02-06,-0.00048391215792028815,-0.0017765315609015175
2008-02-07,-0.006291162225835546,-0.011233645549989513
2008-02-08,0.002131696238285834,0.008436063588752152
2008-02-11,0.001042783712344311,0.0022313781823499745
2008-02-12,-0.0009101917608673166,-0.0021149795091305323
2008-02-13,-0.001035275402644712,-0.00423827465246196
2008-02-14,-0.0007833633585540793,-0.005489290846563133
2008-02-15,-0.0003615992999086685,0.0021414123232523785
2008-02-19,-0.0038120172453369075,-0.0071934379319533726
2008-02-20,-0.0008987836520497839,-0.0009051014214008779
2008-02-21,0.006156418634252603,0.010310200860744079
2008-02-22,-0.0017243546649036157,-0.0028032243252228417
2008-02-25,-0.0038707839825190657,-0.006634722724305209
2008-02-26,0.0018068615387268894,0.0024902310555405816
2008-02-27,0.0015880994464911647,0.00237124169438907
2008-02-28,0.006574928266847113,0.011716214951719373
2008-02-29,0.006426467867887787,0.010691640376554012
2008-03-03,-0.0002095276961946913,-0.0025425994991551404
2008-03-04,-0.000335055109276186,-0.00376723014813507
2008-03-05,-0.0006330620579894151,-0.004337379586746737
2008-03-06,0.005001645883013772,0.008042532358616183
2008-03-07,0.00032258123778613714,0.003435505183274179
2008-03-10,0.0022655618331114675,0.0071784909971650546
2008-03-11,-0.004882053850175143,-0.010855377987809
2008-03-12,0.006773978397697666,0.011528372305877221
2008-03-13,-0.003588457988480463,-0.005260356766840113
2008-03-14,0.006716059151303695,0.010356938502079416
2008-03-17,0.0038697708402620407,0.005015159186494866
2008-03-18,-0.003745951488021317,-0.006835234081348229
2008-03-19,0.008342678386880846,0.00863027851328324
2008-03-20,0.0011741538861100983,0.0021662129144675024
2008-03-24,-0.0145281193958621,-0.01761673149919707
2008-03-25,0.0025678355043431272,0.0035208768771968213
2008-03-26,-0.0010830128867666913,0.0007675214068010305
2008-03-27,-0.0028047345850851705,-0.0013153234095956146
2008-03-28,0.00418602927265775,0.0039501482929638065
2008-03-31,0.0011629352749971122,0.001747430951070994
2008-04-01,-0.008425739123983832,-0.008743508038212777
2008-04-02,-0.0019073737217776942,-0.003312871473849288
2008-04-03,-0.0002143966597478064,7.691651435770552e-07
2008-04-04,0.004446510683892325,0.007642354892139824
2008-04-07,-0.003958030495812448,-0.006595751529174465
2008-04-08,0.00036531372231891624,0.00011071350016345072
2008-04-09,0.0035616168585840937,0.005974921974510661
2008-04-10,-0.002087542766312933,-0.003959919892738806
2008-04-11,0.002654478146143613,0.004306723521372513
2008-04-14,-0.0013559706592306763,-0.002528453854285573
2008-04-15,-0.002652958785436377,-0.004519761758585261
2008-04-16,-0.0041521794607448205,-0.006753588901354468
2008-04-17,-0.0017092240533934766,-0.002341573191144919
2008-04-18,-0.0008129199348632321,-0.0010047320305053287
2008-04-21,-0.00014511845855037504,0.0001102316599568276
2008-04-22,0.0005432308618482872,0.0007836393602089764
2008-04-23,-0.0005029433338405665,-0.001006137646588523
2008-04-24,-0.004699684973326346,-0.007830828672665269
2008-04-25,-0.000640200126287871,-0.0013532709997436942
2008-04-28,0.001097221652920477,0.00180682820993594
2008-04-29,0.0010476919584882839,0.0018035694697395854
2008-04-30,0.00193359251574603,0.0031491158499530325
2008-05-01,-0.0004410520306838306,-0.0001123981156831988
2008-05-02,-0.004578536884771023,-0.00810012916202918
2008-05-05,0.0011058240355598993,0.0014739932162417535
2008-05-06,-0.0014917723914438465,-0.00317055939560551
2008-05-07,0.002480199490359292,0.0039761488746064
2008-05-08,0.0033907735451443434,0.0064507987458641836
2008-05-09,0.0007578854240134492,0.0011254212951374853
2008-05-12,-0.0014190138688030096,-0.001685910254500489
2008-05-13,-0.004755207628839964,-0.008324950662908615
2008-05-14,-0.00038756764379745953,-0.00034078317956531823
2008-05-15,0.0030341771536439356,0.005561301225987192
2008-05-16,-0.0007307228588751658,-0.0016932469610491108
2008-05-19,0.0014559918982796072,0.0022614266611997724
2008-05-20,0.001868500799942141,0.00304556583989668
2008-05-21,-0.0015052113773039943,-0.00236196311058523
2008-05-22,-0.003967969395294835,-0.00653777908380182
2008-05-23,0.002791564211934339,0.00442479469027246
2008-05-27,-0.0027535558189721197,-0.004856838921858619
2008-05-28,-0.0042016255454269125,-0.00749284158660013
2008-05-29,-0.002540473650971864,-0.004689761830300343
2008-05-30,0.0021883611398967992,0.0033325732134641406
2008-06-02,0.003723702476859536,0.005941946322226999
2008-06-03,0.0030627739555077137,0.005256690925016239
2008-06-04,-0.0019700923983317466,-0.0036371039484673906
2008-06-05,-0.0031526911828981484,-0.005246848572805218
2008-06-06,0.004799988362278751,0.008714954124291685
2008-06-09,-0.005013648797834591,-0.007162346989208701
2008-06-10,-0.0035363442612656006,-0.005954448074011243
2008-06-11,0.00115882936132492,0.0010364821452988338
2008-06-12,-0.005958185879551325,-0.008744783762713038
2008-06-13,-0.0007014875142817067,-0.0023228458822553977
2008-06-16,0.00024047381409271205,0.00011651637703891105
2008-06-17,0.0022274376066953707,0.0033739666395362633
2008-06-18,0.0031039290066613655,0.005450153933788338
2008-06-19,-0.0035093539670221887,-0.005766856857836955
2008-06-20,0.002954068401943655,0.0046401917739677945
2008-06-23,-0.0005584779080813119,-0.0004616636030680965
2008-06-24,0.003203124446987826,0.0053131107949302425
2008-06-25,0.00020451214620118563,-0.00011426451071772092
2008-06-26,0.003686992718269666,0.005630052860311485
2008-06-27,0.002689332954320523,0.0049142100433465785
2008-06-30,0.00039218734674484335,0.0006829372813488277
2008-07-01,-0.0013635564417225465,-0.0027140771637939043
2008-07-02,0.0012369487078973894,0.0024013721677540456
2008-07-03,0.0006793729126687742,0.0003427167368086348
2008-07-07,0.002474216462221812,0.004673329096728462
2008-07-08,0.0011973999890235287,0.002496525740403266
2008-07-09,0.0029268415177320815,0.004753240955177596
2008-07-10,-1.710257025314688e-05,0.000339128204274175
2008-07-11,-0.005158244898650755,-0.009347447915591278
2008-07-14,0.003360752516197918,0.005342976061961435
2008-07-15,0.0022867460646985413,0.0036188333268005746
2008-07-16,-0.0048080462742742915,-0.009125784603673526
2008-07-17,-0.003127277259901629,-0.004776679484611135
2008-07-18,-0.001995698706493909,-0.0034281307820536178
2008-07-21,0.0011174073875243494,0.002293369774313936
2008-07-22,-0.0018822472345644825,-0.0034319867879518684
2008-07-23,-0.0008615701552203148,-0.001606030921652124
2008-07-24,0.005102928483540593,0.008621322209641624
2008-07-25,-0.0032615521618772018,-0.005813203626563457
2008-07-28,0.003482692162237311,0.005732900452066092
2008-07-29,-0.0016786166365558518,-0.0028506659750577867
2008-07-30,0.0010880366797044294,0.0019442591563052503
2008-07-31,0.004609212396510243,0.00798728080623401
2008-08-01,0.0002468440455764442,0.0004995013093587186
2008-08-04,-0.0003334164569879339,-0.0006812046945238182
2008-08-05,-0.0026576727847710258,-0.005112744908530864
2008-08-06,0.00012069738569886468,0.0003434662617747275
2008-08-07,0.005463443104184118,0.009359566067147496
2008-08-08,-0.0005232282291768419,-0.0004521967119622827
2008-08-11,-0.002787252510101568,-0.004865300310989529
2008-08-12,0.0038812484847059684,0.0069363068393792915
2008-08-13,-0.000934222668749618,-0.0021454235906079866
2008-08-14,0.0015922970247035817,0.0030550699520954794
2008-08-15,0.0021227709142608076,0.0037231168701341577
2008-08-18,0.0013584964813230683,0.0024728283434616305
2008-08-19,-0.0003378287431181514,-0.0014579265755528814
2008-08-20,0.0018566807738135793,0.0029189565172793586
2008-08-21,-0.0012717873673153246,-0.002126147633601305
2008-08-22,-0.001957025780405941,-0.0029179434110381264
2008-08-25,0.0037823775952817054,0.006639708230597785
2008-08-26,0.0001025847744216435,0.00033448651724476974
2008-08-27,0.0009075221298893377,0.0014534229031275547
2008-08-28,-0.0008698685947960194,-0.0014513135308023006
2008-08-29,-0.0005571592677376614,-0.0012289752593365177
2008-09-02,0.003246067226801275,0.005444729916521895
2008-09-03,0.0013364516103534284,0.0024560980182537495
2008-09-04,0.004627851609021895,0.005012274168171071
2008-09-05,-0.0005900909115659266,-0.002216959742026514
2008-09-08,-8.889576985646742e-05,0.00011060131279339025
2008-09-09,0.005484383578085651,0.004552984082060396
2008-09-10,-0.0035462886602371105,-0.0025420228926118504
2008-09-11,-0.0006275856007985886,-0.0017731473779051266
2008-09-12,-0.00723920343879892,-0.0049960604303636025
2008-09-15,0.016700823646986766,0.01919162826055132
2008-09-16,-0.0008893207423578514,-0.0028459839889491967
2008-09-17,0.005264837739156619,0.00900273520904693
2008-09-18,-0.009984222014501177,-0.011751855326342375
2008-09-19,-0.011297953114363523,-0.01783784420524137
2008-09-22,-0.0007616112048395074,-0.002129636162806703
2008-09-23,0.000869713194791899,6.393209495136887e-08
2008-09-24,0.0013313393572160325,0.0025838793826487017
2008-09-25,-0.0018326697612833787,-0.0030249305366600865
2008-09-26,1.0613468017550687e-05,-0.0006747224868778323
2008-09-29,0.009568001767966594,0.013945892438613994
2008-09-30,-0.008515192578289888,-0.013199790580913251
2008-10-01,0.0044311551004383,0.007050300880046656
2008-10-02,0.0033594587767200148,0.005599877126529096
2008-10-03,0.0027180573335268132,0.0037877144114877304
2008-10-06,0.00461347462463717,0.008098911928761332
2008-10-07,-0.0003567400154910305,-0.0007694829563925643
2008-10-08,-0.00784679203744324,-0.012778056015044448
2008-10-09,-0.004537455797842083,-0.010042285706185927
2008-10-10,-0.005222032504013807,-0.01172262471940222
2008-10-13,-0.005526075036515788,-0.006843592275371568
2008-10-14,-0.001932682413134823,-0.004707432941727818
2008-10-15,0.005144336867310595,0.00819221876626619
2008-10-16,-0.00015161637063316747,0.00022884223417785066
2008-10-17,0.002925477350964001,0.0062920460608657525
2008-10-20,0.0007773585618671031,0.0010239551997677232
2008-10-21,0.005889813995738913,0.01056281120826097
2008-10-22,0.0039887736227463,0.0076433139694978
2008-10-23,0.0007523840868751353,0.0013380344190883076
2008-10-24,-0.002083805312235354,-0.004232121022792024
2008-10-27,-0.0007239970216644019,-0.0005601930616885298
2008-10-28,-0.0037150962869322846,-0.008058542581365402
2008-10-29,0.0006937930524584912,0.0014660859319615138
2008-10-30,-0.0033191374821924247,-0.007660730479696842
2008-10-31,-0.0010971744789997294,-0.0020444742368879165
2008-11-03,0.0013040558886467711,0.0015987957089711458
2008-11-04,0.00596631720749703,0.011971762889338766
2008-11-05,0.003270124358466364,0.005294512973749832
2008-11-06,-0.00110095850191837,-0.0030255141689657927
2008-11-07,-0.002333104799311747,-0.003597452679822144
2008-11-10,0.0013924458252976722,0.0010157911377881579
2008-11-11,0.002072832613083464,0.0037183468480816995
2008-11-12,0.0035939215687124547,0.006175957334294324
2008-11-13,-0.004372371673648456,-0.007252877050861084
2008-11-14,0.004874690422437844,0.009891053215764112
2008-11-17,0.0027358302477467292,0.004229967592366268
2008-11-18,0.0027406412804729385,0.007759488000929959
2008-11-19,0.007046066798822888,0.01077783645175101
2008-11-20,0.01967395489504937,0.02013105698317097
2008-11-21,-0.007409054697998979,-0.009173536140703153
2008-11-24,-0.00853348387884659,-0.009366076145560953
2008-11-25,0.015403865612542441,0.017170099319257837
2008-11-26,0.0026382924333576735,0.006090521117156911
2008-11-28,0.004353585671866238,0.0020163836799227397
2008-12-01,0.017447599431047078,0.013536148813323434
2008-12-02,0.002989872998662604,0.005246600007987823
2008-12-03,0.0014269975607255657,0.0015642016805734738
2008-12-04,0.008663757944573872,0.006252199102355416
2008-12-05,-0.009194854360557883,-0.010561835285522347
2008-12-08,-0.0020251190861179345,-0.003768136203636363
2008-12-09,0.010524463424389691,0.008509723919698287
2008-12-10,-0.0012484502614579505,-0.000937442326471416
2008-12-11,0.0025064306482401764,0.006046950623948888
2008-12-12,0.0009162914776180861,0.0027978127379857387
2008-12-15,0.004881553834663906,0.0021703803898651675
2008-12-16,0.013376419883237551,0.015881305169232585
2008-12-17,0.011525264410455422,0.006801484376000477
2008-12-18,0.010504009195687785,0.006754855307774088
2008-12-19,-0.0005055166382006318,-0.0033049076830022894
2008-12-22,-0.004018595591921903,-0.0026113380943219022
2008-12-23,-0.0009479838045907147,-0.0005037090529305122
2008-12-24,-0.0009761533398513224,-0.0010083799301287
2008-12-26,0.0031303107717122933,0.005348149047208928
2008-12-29,-0.00042340398995071595,0.0022047471244124317
2008-12-30,0.005093172443161232,0.0014076452733911005
2008-12-31,-0.012649238986183807,-0.011040790236924614
2009-01-02,-0.014967606386338853,-0.014309605360894317
2009-01-05,-0.013144941901422947,-0.001751190655972068
2009-01-06,-0.004424949529972706,-0.0006188996226298427
2009-01-07,0.0019397051699567315,0.0002065048446986406
2009-01-08,0.00048108358683084573,0.002682503387288815
2009-01-09,0.0025649956822010244,0.0046309507572874775
2009-01-12,0.005755539663030046,0.006249174495808862
2009-01-13,0.0009702311880593376,0.0007123932666726063
2009-01-14,0.008106390182294523,0.005595087026822876
2009-01-15,0.00030738521691422315,-0.0008089600900913485
2009-01-16,-0.009519816306315095,-0.009213091904599513
2009-01-20,-0.001051753291238428,-0.0015330326743857592
2009-01-21,-0.01377266569514396,-0.008903725560320153
2009-01-22,-0.003118461346526136,-0.006608899678981706
2009-01-23,-1.0743736595297807e-05,0.00020798596100601863
2009-01-26,-0.001682042996726707,-0.0024946127909608595
2009-01-27,0.003515073818704928,0.006563595108993958
2009-01-28,-0.003402537211475054,-0.006417417779484458
2009-01-29,-0.007079959062384044,-0.01302212994026053
2009-01-30,0.00014136010234510054,-0.00042179019556332076
2009-02-02,0.004456195673367125,0.00811124507866734
2009-02-03,-0.004801394788232793,-0.008612777749828493
2009-02-04,-0.002911490777469949,-0.005086669125701659
2009-02-05,0.0011557302160496664,0.0023431408312013513
2009-02-06,-0.003511378004271359,-0.006056024738189891
2009-02-09,-0.0008612901101420322,-0.0020312137785217788
2009-02-10,0.0073307429714764005,0.013389595765095352
2009-02-11,0.0037422735829095496,0.007714948570360702
