Date,0
2007-01-03,20000.0
2007-01-04,20000.0
2007-01-05,20000.0
2007-01-08,20000.0
2007-01-09,20000.0
2007-01-10,20000.0
2007-01-11,20000.0
2007-01-12,20000.0
2007-01-16,20000.0
2007-01-17,20000.0
2007-01-18,20000.0
2007-01-19,20000.0
2007-01-22,20000.0
2007-01-23,20000.0
2007-01-24,20000.0
2007-01-25,20000.0
2007-01-26,20000.0
2007-01-29,20000.0
2007-01-30,20000.0
2007-01-31,20000.0
2007-02-01,20000.0
2007-02-02,20000.0
2007-02-05,20000.0
2007-02-06,20000.0
2007-02-07,20000.0
2007-02-08,20000.0
2007-02-09,20000.0
2007-02-12,20000.0
2007-02-13,20000.0
2007-02-14,20000.0
2007-02-15,20000.0
2007-02-16,20000.0
2007-02-20,20000.0
2007-02-21,20000.0
2007-02-22,20000.0
2007-02-23,20000.0
2007-02-26,20000.0
2007-02-27,20000.0
2007-02-28,20000.0
2007-03-01,20000.0
2007-03-02,20000.0
2007-03-05,20000.0
2007-03-06,20000.0
2007-03-07,20000.0
2007-03-08,20000.0
2007-03-09,20000.0
2007-03-12,20000.0
2007-03-13,20000.0
2007-03-14,20000.0
2007-03-15,20000.0
2007-03-16,20000.0
2007-03-19,20000.0
2007-03-20,20000.0
2007-03-21,20000.0
2007-03-22,20000.0
2007-03-23,20000.0
2007-03-26,20000.0
2007-03-27,20000.0
2007-03-28,20000.0
2007-03-29,20000.0
2007-03-30,20000.0
2007-04-02,20000.0
2007-04-03,20000.0
2007-04-04,20000.0
2007-04-05,20000.0
2007-04-09,20000.0
2007-04-10,20000.0
2007-04-11,20000.0
2007-04-12,20000.0
2007-04-13,20000.0
2007-04-16,20000.0
2007-04-17,20000.0
2007-04-18,20000.0
2007-04-19,19998.803119008575
2007-04-20,19986.45990112336
2007-04-23,19968.720679218226
2007-04-24,20002.300189854766
2007-04-25,19966.797103757646
2007-04-26,19891.722986137764
2007-04-27,19888.810598199474
2007-04-30,19877.207874057534
2007-05-01,19885.599056797586
2007-05-02,19870.885629376975
2007-05-03,19844.67434149329
2007-05-04,19882.527837669986
2007-05-07,19914.287492034822
2007-05-08,19902.408932173606
2007-05-09,19846.979939250243
2007-05-10,19891.9960799356
2007-05-11,19851.688088074894
2007-05-14,19820.32357682915
2007-05-15,19818.46649314448
2007-05-16,19804.569607702117
2007-05-17,19774.51179370783
2007-05-18,19739.787181288357
2007-05-21,19754.478947459585
2007-05-22,19728.353547813225
2007-05-23,19707.647304547292
2007-05-24,19723.10003356344
2007-05-25,19715.967491718835
2007-05-29,19689.60762889589
2007-05-30,19703.661352325176
2007-05-31,19696.374565735725
2007-06-01,19651.763517478834
2007-06-04,19670.592974583462
2007-06-05,19633.94038704527
2007-06-06,19647.886217522544
2007-06-07,19542.179609747018
2007-06-08,19563.50798328384
2007-06-11,19540.394120920573
2007-06-12,19462.364047129322
2007-06-13,19499.018492729145
2007-06-14,19503.155214066897
2007-06-15,19557.369971809425
2007-06-18,19553.343272522023
2007-06-19,19611.197088629793
2007-06-20,19574.521674165422
2007-06-21,19564.52280501626
2007-06-22,19605.287253439208
2007-06-25,19640.4132444908
2007-06-26,19640.01854312369
2007-06-27,19637.212222840088
2007-06-28,19631.367954644706
2007-06-29,19695.954878324796
2007-07-02,19715.90748592093
2007-07-03,19684.452017423653
2007-07-05,19686.925820230157
2007-07-06,19664.58228665851
2007-07-09,19705.517225795942
2007-07-10,19784.96682960413
2007-07-11,19713.195825084385
2007-07-12,19701.055886267983
2007-07-13,19726.95270910381
2007-07-16,19716.21742446235
2007-07-17,19697.08628684477
2007-07-18,19719.446826336658
2007-07-19,19717.25579293032
2007-07-20,19814.245366726707
2007-07-23,19795.95440294447
2007-07-24,19846.490055989547
2007-07-25,19873.750724073816
2007-07-26,19970.65927546554
2007-07-27,20003.500101872138
2007-07-30,19966.965875144426
2007-07-31,20040.76893880186
2007-08-01,20009.13545650408
2007-08-02,20032.795051095756
2007-08-03,20120.071178751612
2007-08-06,20053.9560177186
2007-08-07,20041.96914087238
2007-08-08,19908.20734384781
2007-08-09,19964.158268889052
2007-08-10,19946.076733056776
2007-08-13,19972.891954357325
2007-08-14,20010.68490615792
2007-08-15,20016.833788008105
2007-08-16,20081.070275738723
2007-08-17,20080.488207861596
2007-08-20,20106.525301429327
2007-08-21,20144.020773949407
2007-08-22,20113.493494919738
2007-08-23,20114.245202057784
2007-08-24,20112.629703312334
2007-08-27,20169.3397899186
2007-08-28,20232.245669826305
2007-08-29,20188.69340307242
2007-08-30,20256.44384803034
2007-08-31,20261.601173799798
2007-09-04,20251.292450709738
2007-09-05,20357.91917355341
2007-09-06,20320.832071666075
2007-09-07,20506.012369567154
2007-09-10,20570.774543519485
2007-09-11,20541.186001260954
2007-09-12,20507.09686197889
2007-09-13,20401.148554847543
2007-09-14,20420.493336921052
2007-09-17,20462.680091960603
2007-09-18,20391.72763610119
2007-09-19,20299.925884569187
2007-09-20,20083.565670450615
2007-09-21,20192.1588186255
2007-09-24,20228.103409606945
2007-09-25,20214.05088705601
2007-09-26,20212.98453830511
2007-09-27,20286.246225117986
2007-09-28,20289.35548794512
2007-10-01,20335.37666531918
2007-10-02,20369.491201427627
2007-10-03,20347.071893431603
2007-10-04,20386.880482818247
2007-10-05,20265.444473177547
2007-10-08,20275.736990057638
2007-10-09,20240.53816571101
2007-10-10,20255.300288147646
2007-10-11,20243.93077005917
2007-10-12,20181.05142335501
2007-10-15,20189.008438742916
2007-10-16,20227.070755090568
2007-10-17,20304.96930541859
2007-10-18,20374.352390662
2007-10-19,20536.694814373277
2007-10-22,20520.848210927557
2007-10-23,20509.882316606425
2007-10-24,20601.619863022457
2007-10-25,20570.64404242069
2007-10-26,20539.94432563786
2007-10-29,20571.67304571881
2007-10-30,20571.758105136953
2007-10-31,20465.371610545822
2007-11-01,20629.51690182238
2007-11-02,20673.845607723797
2007-11-05,20663.425958244534
2007-11-06,20616.630370351566
2007-11-07,20668.151233380424
2007-11-08,20681.6606402672
2007-11-09,20762.508920554486
2007-11-12,20811.208708988903
2007-11-13,20736.67329528098
2007-11-14,20750.047350677425
2007-11-15,20867.616561654882
2007-11-16,20876.709777056196
2007-11-19,20980.796417355185
2007-11-20,20957.073621627213
2007-11-21,21061.217636291
2007-11-23,21052.752494952805
2007-11-26,21275.554765878638
2007-11-27,21143.876305127164
2007-11-28,21070.08721321128
2007-11-29,21178.14413405816
2007-11-30,21156.393775792403
2007-12-03,21245.164413976167
2007-12-04,21249.565167158125
2007-12-05,21157.47874651805
2007-12-06,21068.165964972603
2007-12-07,20962.947308561732
2007-12-10,20905.617294151554
2007-12-11,21123.527623781418
2007-12-12,20998.96362663657
2007-12-13,20875.004884076654
2007-12-14,20811.999562868863
2007-12-17,20927.535778182802
2007-12-18,20994.828336538863
2007-12-19,21164.350978565053
2007-12-20,21136.647472859004
2007-12-21,20956.707602530707
2007-12-24,20898.74707525263
2007-12-26,20841.04730072469
2007-12-27,20926.513632746664
2007-12-28,21103.756948866805
2007-12-31,21184.273017762967
2008-01-02,21360.8415816559
2008-01-03,21364.364330645803
2008-01-04,21385.921576059936
2008-01-07,21426.02128905513
2008-01-08,21435.64888978061
2008-01-09,21431.48154016855
2008-01-10,21336.185877367254
2008-01-11,21433.09720068673
2008-01-14,21459.731916370176
2008-01-15,21558.25647401221
2008-01-16,21518.06005021119
2008-01-17,21629.85747763854
2008-01-18,21602.04483345808
2008-01-22,21739.05953862434
2008-01-23,21704.542457975364
2008-01-24,21548.907701446853
2008-01-25,21687.31037306478
2008-01-28,21648.612183693742
2008-01-29,21597.247308765607
2008-01-30,21578.985248041805
2008-01-31,21637.51841424345
2008-02-01,21683.187604671446
2008-02-04,21616.619056801697
2008-02-05,21692.62987964774
2008-02-06,21682.132552311712
2008-02-07,21545.726739023045
2008-02-08,21591.655683663754
2008-02-11,21614.171110533225
2008-02-12,21594.498070070444
2008-02-13,21572.14181738604
2008-02-14,21555.242991920768
2008-02-15,21547.448631145526
2008-02-19,21465.30938537059
2008-02-20,21446.016716208826
2008-02-21,21578.04737315099
2008-02-22,21540.83916650358
2008-02-25,21457.45923128786
2008-02-26,21496.229889091675
2008-02-27,21530.368039880184
2008-02-28,21671.928665301213
2008-02-29,21811.20261850393
2008-03-03,21806.632567468037
2008-03-04,21799.326143810198
2008-03-05,21785.52581753881
2008-03-06,21894.489303053397
2008-03-07,21901.552054513468
2008-03-10,21951.17137493408
2008-03-11,21844.00457420723
2008-03-12,21991.975389312116
2008-03-13,21913.058109543872
2008-03-14,22060.227503993523
2008-03-17,22145.59552911802
2008-03-18,22062.639202592603
2008-03-19,22246.700705825617
2008-03-20,22272.82175591249
2008-03-24,21949.239542159838
2008-03-25,22005.601578749523
2008-03-26,21981.769228658686
2008-03-27,21920.11620026171
2008-03-28,22011.87444833606
2008-03-31,22037.472833600837
2008-04-01,21851.79083655304
2008-04-02,21810.111304937614
2008-04-03,21805.43528992511
2008-04-04,21902.393390908677
2008-04-07,21815.703049936183
2008-04-08,21823.672625622356
2008-04-09,21901.400185961997
2008-04-10,21855.680076431665
2008-04-11,21913.695501563663
2008-04-14,21883.981173428223
2008-04-15,21825.92387331385
2008-04-16,21735.2987204953
2008-04-17,21698.14822511453
2008-04-18,21680.50936787272
2008-04-21,21677.36312577267
2008-04-22,21689.138938426076
2008-04-23,21678.230530580255
2008-04-24,21576.34967630738
2008-04-25,21562.53649451978
2008-04-28,21586.19537645346
2008-04-29,21608.811059763728
2008-04-30,21650.593695103056
2008-05-01,21641.044656788323
2008-05-02,21541.96033560224
2008-05-05,21565.781953114427
2008-05-06,21533.610714996874
2008-05-07,21587.018365317806
2008-05-08,21660.21505610947
2008-05-09,21676.631017381493
2008-05-12,21645.8715773389
2008-05-13,21542.94096368145
2008-05-14,21534.591616811686
2008-05-15,21599.93138270847
2008-05-16,21584.147819096986
2008-05-19,21615.57416345286
2008-05-20,21655.96288106848
2008-05-21,21623.36607935342
2008-05-22,21537.56522452729
2008-05-23,21597.68872082028
2008-05-27,21538.21827936672
2008-05-28,21447.722751241152
2008-05-29,21393.235376718272
2008-05-30,21440.051501673344
2008-06-02,21519.887874554122
2008-06-03,21585.798426661757
2008-06-04,21543.272409269466
2008-06-05,21475.353124293986
2008-06-06,21578.434569366425
2008-06-09,21470.24787682857
2008-06-10,21394.321688961394
2008-06-11,21419.114057100192
2008-06-12,21291.49499417268
2008-06-13,21276.559276273878
2008-06-16,21281.67573163381
2008-06-17,21329.07933649195
2008-06-18,21395.28328452987
2008-06-19,21320.19966225974
2008-06-20,21383.180990405148
2008-06-23,21371.238956217505
2008-06-24,21439.693694180587
2008-06-25,21444.078371951877
2008-06-26,21523.142532759266
2008-06-27,21581.025429253154
2008-06-30,21589.48923435629
2008-07-01,21560.05074723728
2008-07-02,21586.719424151277
2008-07-03,21601.384856601428
2008-07-07,21654.831358620417
2008-07-08,21680.76085345154
2008-07-09,21744.21700445344
2008-07-10,21743.84512245452
2008-07-11,21631.685044274567
2008-07-14,21704.383784216712
2008-07-15,21754.016198421974
2008-07-16,21649.421881888647
2008-07-17,21581.718137147403
2008-07-18,21538.64753017718
2008-07-21,21562.714974044684
2008-07-22,21522.128613415087
2008-07-23,21503.585789724955
2008-07-24,21613.317050149602
2008-07-25,21542.824089199352
2008-07-28,21617.85111380726
2008-07-29,21581.563029281035
2008-07-30,21605.044561462244
2008-07-31,21704.62680068209
2008-08-01,21709.9844585693
2008-08-04,21702.745992469863
2008-08-05,21645.067195090876
2008-08-06,21647.6796981146
2008-08-07,21765.950564482853
2008-08-08,21754.56200471265
2008-08-11,21693.92654715885
2008-08-12,21778.126066697336
2008-08-13,21757.780447642937
2008-08-14,21792.42529671387
2008-08-15,21838.68562328494
2008-08-18,21868.353400860895
2008-08-19,21860.965642517418
2008-08-20,21901.55447712288
2008-08-21,21873.700356814308
2008-08-22,21830.892961303147
2008-08-25,21913.465641724975
2008-08-26,21915.713629654627
2008-08-27,21935.602624765856
2008-08-28,21916.521532934647
2008-08-29,21904.310539845996
2008-09-02,21975.41340441507
2008-09-03,22004.782481047583
2008-09-04,22106.617349058677
2008-09-05,22093.57243507553
2008-09-08,22091.608409945035
2008-09-09,22212.767264322036
2008-09-10,22133.994379660086
2008-09-11,22120.103403499255
2008-09-12,21959.971474874055
2008-09-15,22326.721085768786
